"Skill ID";Profession;Elite;Name;Description;Type;"Type Code";Chapter;Attribute;"Attribute Code";Sacrifice;Exhaustion;"Energy regen";Energy;Adrenaline;Casting;Recharge
337;Guerrier;0;Démembrement;"Si cette attaque à la hache réussit, vous infligez une Blessure profonde qui réduit la santé maximum de la cible de 20% pendant 5..20 secondes.";"Attaque à la hache";ax;Core;"Maîtrise de la hache";hac;;;;;5;;
1403;Guerrier;0;"Entaille agonisante";"Si cette attaque réussit, vous infligez +5..20 points de dégâts. Si la cible ennemie souffre de Blessure profonde, vous interrompez son action.";"Attaque à la hache";ax;Nightfall;"Maîtrise de la hache";hac;;;;;6;1;
1402;Guerrier;0;"Entaille critique";"Si cette attaque réussit, vous infligez +5..20 points de dégâts. Si elle inflige un coup critique, l'ennemi visé est interrompu.";"Attaque à la hache";ax;Nightfall;"Maîtrise de la hache";hac;;;;5;;1;15
338;Guerrier;1;Eviscération;"Si l'Eviscération réussit, vous infligez +1..31 points de dégât(s) et une Blessure profonde qui réduit la santé maximum de la cible de 20% pendant 5..20 secondes.";"Attaque à la hache";ax;Prophéties;"Maîtrise de la hache";hac;;;;;8;;
336;Guerrier;0;"Frappe du bourreau";"Cette attaque inflige +10..40 points de dégâts si elle réussit.";"Attaque à la hache";ax;Core;"Maîtrise de la hache";hac;;;;;8;;
330;Guerrier;0;"Hache cyclone";"Attaque tournoyante à la hache qui inflige +4..12 points de dégâts à tous les ennemis adjacents.";"Attaque à la hache";ax;Core;"Maîtrise de la hache";hac;;;;5;;;4
904;Guerrier;0;"Hache de rage";"Si cette attaque réussit, elle inflige +5..35 points de dégâts. Si elle est bloquée, vous gagnez 3 décharges d'adrénaline.";"Attaque à la hache";ax;Factions;"Maîtrise de la hache";hac;;;;5;;;6
342;Guerrier;0;"Hache tournante";"Si cette attaque frappe un ennemi souffrant d'une Blessure profonde, vous infligez 1..20 point(s) de dégâts supplémentaires et la cible est prise de Faiblesse pendant 20 secondes.";"Attaque à la hache";ax;Prophéties;"Maîtrise de la hache";hac;;;;;5;;
888;Guerrier;1;"Hache tournoyante";"Si Hache tournoyante réussit, vous infligez +5..20 points de dégâts et toute pose de combat utilisée par votre cible prend fin. Cette attaque ne peut pas être bloquée.";"Attaque à la hache";ax;Factions;"Maîtrise de la hache";hac;;;;;4;;
334;Guerrier;0;Ratissage;"Si cette attaque frappe un ennemi souffrant d'une Blessure profonde, vous infligez +1..10 point(s) de dégâts et la cible est frappée d'Infirmité pendant 15 secondes.";"Attaque à la hache";ax;Core;"Maîtrise de la hache";hac;;;;;5;;
340;Guerrier;0;"Taillade d'interruption";"Si elle réussit, cette attaque interrompt l'action de la cible. S'il s'agissait d'une compétence, celle-ci devient inutilisable pendant 20 secondes de plus.";"Attaque à la hache";ax;Core;"Maîtrise de la hache";hac;;;;;6;;
849;Guerrier;0;"Taillade lacérante";"Si l'attaque réussit, vous infligez +5..20 points de dégâts. Si elle touche un ennemi assommé, celui-ci sera pris de Saignements pendant 5..20 secondes.";"Attaque à la hache";ax;Factions;"Maîtrise de la hache";hac;;;;;5;;
1136;Guerrier;0;"Taillade pénétrante";"Si cette attaque réussit, vous infligez +5..20 points de dégâts. Cette attaque à la hache a 20% de pénétration d'armure.";"Attaque à la hache";ax;Factions;"Maîtrise de la hache";hac;;;;;5;;
992;Guerrier;1;"Triple coup";"Vous attaquez la cible ennemie et tous les ennemis adjacents. Chaque attaque réussie inflige +10..40 de dégât(s).";"Attaque à la hache";ax;Factions;"Maîtrise de la hache";hac;;;;5;;;10
1410;Guerrier;0;"Attaque dominatrice";"Si cette attaque réussit, elle inflige +1..20 point(s) de dégâts. Si la cible ennemie est assommée, elle est frappée de Stupeur pendant 1..8 secondes(s).";"Attaque au marteau";ha;Nightfall;"Maîtrise du marteau";mar;;;;5;;;20
1697;Guerrier;1;"Attaque du chasseur de mages";"Si cette attaque réussit, la cible ennemie est assommée. Si votre cible est sous les effets d'un enchantement, cette attaque ne peut pas être bloquée.";"Attaque au marteau";ha;Nightfall;"Maîtrise du marteau";mar;;;;;8;;
850;Guerrier;0;"Attaque féroce";"Si l'Attaque féroce réussit, elle inflige +5..20 points de dégâts. Si l'ennemi visé souffrait de Faiblesse, vous infligez une Blessure profonde pendant 1..8 seconde(s).";"Attaque au marteau";ha;Factions;"Maîtrise du marteau";mar;;;;;6;;
358;Guerrier;1;Brise-échine;"Si le Brise-échine réussit, vous infligez +1..20 point(s) de dégâts et la cible ennemie est assommée. Si vous avez 8 ou plus en Force, cet assommement dure 4 secondes.";"Attaque au marteau";ha;Prophéties;"Maîtrise du marteau";mar;;;;;9;;
2008;Guerrier;0;"Collision pulvérisante";"Si vous touchez un ennemi assommé, celui-ci souffre de Faiblesse et de Blessure profonde pendant 5..20 secondes.";"Attaque au marteau";ha;"Eye of the North";"Maîtrise du marteau";mar;;;;;4;;
357;Guerrier;0;Contrecoup;"Si cette attaque frappe un ennemi en combat, il est assommé.";"Attaque au marteau";ha;Core;"Maîtrise du marteau";mar;;;;;4;;
360;Guerrier;0;"Coup de boutoir";"Si cette attaque réussit, la cible est frappée de Faiblesse pendant 5..20 secondes.";"Attaque au marteau";ha;Core;"Maîtrise du marteau";mar;;;;;4;1;
359;Guerrier;0;"Coup de brute";"Perte de toute l'adrénaline. Si cette attaque frappe un ennemi souffrant de Faiblesse, il est assommé et vous infligez +1..30 points de dégâts.";"Attaque au marteau";ha;Core;"Maîtrise du marteau";mar;;;;;5;;
331;Guerrier;0;"Coup de marteau";"Perte de toute l'adrénaline. Si le Coup de marteau réussit, la cible est assommée.";"Attaque au marteau";ha;Core;"Maîtrise du marteau";mar;;;;;6;;
994;Guerrier;0;"Coup de renouvellement";"Si le Coup de renouvellement réussit, il inflige +10..40 points de dégâts. Si vous frappez un ennemi assommé, vous gagnez 3 points d'énergie et cette attaque se recharge instantanément.";"Attaque au marteau";ha;Factions;"Maîtrise du marteau";mar;;;;5;;1;30
352;Guerrier;0;"Coup écrasant";"Si cette attaque réussit, vous infligez +1..20 points de dégâts. Si vous frappez un ennemi assommé, vous lui infligez une Blessure profonde qui réduit sa santé maximum de 20% pendant 5..20 secondes.";"Attaque au marteau";ha;Prophéties;"Maîtrise du marteau";mar;;;;5;;;10
993;Guerrier;1;"Coup enragé";"Si Coup enragé réussit, vous gagnez 1..4 décharges d'adrénaline. Si vous touchez un ennemi en mouvement, vous infligez +10..40 points de dégâts et votre cible est assommée.";"Attaque au marteau";ha;Factions;"Maîtrise du marteau";mar;;;;5;;;5
889;Guerrier;1;"Coup forcé";"Si Coup forcé réussit, il inflige +10..40 points de dégâts et chaque pose utilisée par la cible prend fin. La cible ennemie est frappé de Faiblesse pendant 5..25 secondes. Cette attaque ne peut pas être bloquée.";"Attaque au marteau";ha;Factions;"Maîtrise du marteau";mar;;;;;4;;
356;Guerrier;0;"Coup impérieux";"Si cette attaque réussit, vous infligez +5..20 points de dégâts. Si elle est bloquée, la cible est assommée et subit 5..20 points de dégâts.";"Attaque au marteau";ha;Core;"Maîtrise du marteau";mar;;;;5;;;6
905;Guerrier;0;"Coup propice";"Si Coup propice réussit, vous infligez +5..20 points de dégâts et gagnez 3..8 points d'énergie. Si la cible ennemie souffre de Faiblesse, cette attaque ne peut aps être bloquée.";"Attaque au marteau";ha;Factions;"Maîtrise du marteau";mar;;;;;5;;
351;Guerrier;0;"Coup puissant";"Cette attaque inflige +10..40 points de dégâts si elle réussit.";"Attaque au marteau";ha;Core;"Maîtrise du marteau";mar;;;;;7;;
350;Guerrier;0;"Coup ventral";"Si cette attaque frappe un ennemi assommé, le nuage de poussière soulevé aveugle les ennemis adjacents pendant 3..7 secondes.";"Attaque au marteau";ha;Prophéties;"Maîtrise du marteau";mar;;;;5;;1;10
1409;Guerrier;0;"Frappe du Mokele";"Si l'attaque réussit, vous infligez +5..20 points de dégâts et gagnez 2 décharges d'adrénaline.";"Attaque au marteau";ha;Nightfall;"Maîtrise du marteau";mar;;;;5;;;12
1137;Guerrier;0;"Frappe du Yéti";"Perte de toute l'adrénaline. Attaque tous les ennemis adjacents. Si cette attaque frappe un ennemi souffrant d'une condition, cet ennemi est assommé. (50% de risques d'échec avec Maîtrise du marteau 4 ou inférieure.)";"Attaque au marteau";ha;Factions;"Maîtrise du marteau";mar;;;;;7;1;
355;Guerrier;1;"Marteau dévastateur";"Si l'attaque du Marteau dévastateur réussit, la cible est assommée et frappée de Faiblesse pendant 5..20 secondes.";"Attaque au marteau";ha;Core;"Maîtrise du marteau";mar;;;;;7;;
354;Guerrier;1;"Marteau pilon";"L'ennemi ciblé et tous les ennemis adjacents sont assommés (50% de risques d'échec avec Maîtrise du marteau 4 ou moins).";"Attaque au marteau";ha;Prophéties;"Maîtrise du marteau";mar;;;;;8;;
353;Guerrier;0;"Swing brutal";"Vous attaquez tous les ennemis adjacents. Chaque ennemi touché subit +1..20 point(s) de dégâts.";"Attaque au marteau";ha;Prophéties;"Maîtrise du marteau";mar;;;;5;;;5
839;Guerrier;0;"""Battez en retraite !""";"Si des alliés morts se trouvent à portée de voix, votre groupe se déplace 33% plus vite pendant 5..11 secondes.";Cri;sh;Factions;Tactique;tac;;;;5;;;20
364;Guerrier;1;"""Chargez !""";"Tous les alliés à portée de voix perdent la condition d'Infirmité. Pendant 5..13 secondes, ces alliés se déplacent 33% plus vite.";Cri;sh;Core;Tactique;tac;;;;5;;;20
366;Guerrier;0;"""Craignez-moi !""";"Tous les ennemis à proximité perdent 1..4 points d'énergie. Pendant 1..15 seconde(s), vos attaques au corps à corps ont +5..30% de chances d'infligez un coup critique contre les ennemis immobiles.";Cri;sh;Prophéties;Tactique;tac;;;;;4;;6
316;Guerrier;0;"""Extrême limite !""";"Pour chaque ennemi à portée de voix (maximum 1..6), vous gagnez une décharge d'adrénaline. Pendant 10..20 secondes, votre santé maximum augmente de 10..60.";Cri;sh;Prophéties;Tactique;tac;;;;5;;;15
367;Guerrier;0;"""Levez les boucliers !""";"Pendant 5..11 secondes, tous les membres du groupe à portée de voix et vous-même bénéficiez d'un bonus d'armure de +60 contre les projectiles qui vous sont lancés.";Cri;sh;Core;Tactique;tac;;;;10;;;30
891;Guerrier;0;"""Nul ne passera !""";"Tous les ennemis à proximité en mouvement sont assommés. Cette compétences se recharge 1..8 seconde(s) plus vite pour chaque ennemi assommé (maximum de 25 secondes).";Cri;sh;Factions;Tactique;tac;;;;5;;;45
348;Guerrier;0;"""Prenez garde !""";"Les membres du groupe à portée de voix bénéficient d'un bonus d'armure de +5..25 pendant 10 secondes. Ce cri prend fin après 10 attaques.";Cri;sh;Core;Tactique;tac;;;;;4;;4
365;Guerrier;1;"A moi la victoire !";"Vous gagnez 10..68 points de vie et 3..7 points d'énergie pour chaque condition qui affecte l'ennemi ciblé.";Cri;sh;Prophéties;Tactique;tac;;;;5;;;15
1133;Guerrier;0;"Attaque d'ivresse";"Si cette attaque réussit, vous infligez +10..40 points de dégâts et la cible est affectée par une des conditions suivantes : Blessure profonde (pendant 20 secondes), Faiblesse (pendant 20 secondes), Saignement (pendant 25 secondes) ou Infirmité (pendant 15 secondes). Vous êtes assommé après une Attaque d'ivresse.";"Attaque au corps à corps";me;Factions;Tactique;tac;;;;5;;;7
1695;Guerrier;0;"Attaque de soldat";"Si cette attaque réussit, vous infligez +10..40 points de dégâts supplémentaires. Si vous êtes sous les effets d'un chant ou d'un cri, cette attaque ne pourra pas être bloquée.";"Attaque au corps à corps";me;Nightfall;Tactique;tac;;;;5;;;4
380;Guerrier;0;"Défense de Bonetti";"Pendant 5..11 secondes, vous avez 75% de chances de bloquer les attaques au corps à corps et les flèches. Vous gagnez 5 points d'énergie pour chaque attaque de mêlée bloquée. La Défense de Bonetti prend fin si vous utilisez une compétence.";"Pose de combat";st;Prophéties;Tactique;tac;;;;;8;;
372;Guerrier;1;"Défense du gladiateur";"Pendant 5..11 secondes, vous avez 75% de chances de bloquer les attaques. A chaque fois que vous bloquez une attaque au corps à corps de cette manière, l'attaquant subit 5..35 points de dégâts.";"Pose de combat";st;Prophéties;Tactique;tac;;;;5;;;30
810;Guerrier;0;"Défense du protecteur";"Pendant 5..11 secondes, les alliés adjacents ont 75% de chances de bloquer les attaques. La défense du protecteur prend fin si vous bougez.";Compétence;sk;Factions;Tactique;tac;;;;5;;;30
1699;Guerrier;0;"Défense du soldat";"Pendant 1..6 seconde(s), vous avez 75% de chances de bloquer le attaques lorsque vous êtes sous les effets d'un cri ou d'un chant. Vous gagnez une décharge d'adrénaline chaque fois que vous bloquez une attaque.";"Pose de combat";st;Nightfall;Tactique;tac;;;;5;;;15
373;Guerrier;0;"Déviation des flèches";"Pendant 1..8 secondes, vous avez 75% de chances de bloquer les attaques. Si vous bloquez un projectile, les ennemis adjacents souffrent de Saignement pendant 5..15 secondes.";"Pose de combat";st;Prophéties;Tactique;tac;;;;;;;12
323;Guerrier;0;"Frappe désespérée";"Si cette attaque réussit, vous infligez +10..40 points de dégâts et la cible est affectée par une des Conditions suivantes : Blessure profonde (pendant 20 secondes), Faiblesse (pendant 20 secondes), Saignement (pendant 25 secondes) ou Infirmité (pendant 15 secondes). Vous êtes assommé après une Frappe désespérée.";"Attaque au corps à corps";me;Prophéties;Tactique;tac;;;;5;;;7
324;Guerrier;0;"Frisson de victoire";"Si ce coup réussit, il inflige +20..40 points de dégâts. Si vous disposez de plus de points de vie que la cible ennemie, vous obtenez 1..2 décharge(s) d'adrénaline.";"Attaque au corps à corps";me;Core;Tactique;tac;;;;5;;;8
1142;Guerrier;1;"Parade propice";"Pendant 8 secondes, la prochaine attaque lancée contre vous est bloquée. Vous gagnez 1..4 décharge(s) d'adrénaline lorsque cette pose prend fin.";"Pose de combat";st;Factions;Tactique;tac;;;;;1;;2
371;Guerrier;0;"Pose d'équilibre";"Pendant 8..20 secondes, vous ne pouvez pas être assommé et vous ne subissez pas de dégâts supplémentaires en recevant une attaque critique.";"Pose de combat";st;Core;Tactique;tac;;;;5;;;30
376;Guerrier;0;"Pose de discipline";"Pendant 1..4 secondes, vous bénéficiez d'un bonus d'armure de +10 et vous avez 75% de chances de bloquer les attaques. La Pose de discipline prend fin si vous utilisez une compétence d'adrénaline.";"Pose de combat";st;Prophéties;Tactique;tac;;;;5;;;15
345;Guerrier;0;"Pose défensive";"Pendant 1..5 seconde(s), vous avez 75% de chances de bloquer les attaques au corps à corps et les projectiles. Lorsque Pose défensive prend fin, vous obtenez une décharge d'adrénaline pour chaque compétence d'attaque au corps à corps dont vous disposez (maximum 0..4).";"Pose de combat";st;Core;Tactique;tac;;;;;5;;8
378;Guerrier;0;"Pose du bouclier";"Pendant 1..6 secondes, si vous utilisez un bouclier, vous avez 75% de chances de bloquer les attaques lancées contre vous, et les dégâts reçus sont réduits de 2 pour chaque rang en Force (maximum de 15 points de réduction de dégâts).";"Pose de combat";st;Prophéties;Tactique;tac;;;;5;;;15
1698;Guerrier;1;"Pose du soldat";"Pendant 5..15 secondes, vous avez 75% de chances de bloquer les attaques. Vous attaquez 33% lorsque vous êtes sous les effets d'un cri ou d'un chant.";"Pose de combat";st;Nightfall;Tactique;tac;;;;5;;;15
377;Guerrier;0;"Pose prudente";"Pendant 1..6 secondes, vous bloquez toutes les compétences d'attaque lancées contre vous. Pour chaque attaque bloquée, vous gagnez de l'adrénaline et 5 points d'énergie. La Pose prudente prend fin si vous utilisez une compétence.";"Pose de combat";st;Prophéties;Tactique;tac;;;;10;;;10
1701;Guerrier;1;"Pose stable";"Pendant 10 secondes, la prochaine attaque qui doit vous assommer échoue et vous gagnez 1..3 décharge d'adrénaline et 1..7 point d'énergie.";"Pose de combat";st;Nightfall;Tactique;tac;;;;5;;;6
1146;Guerrier;1;Poussée;"L'ennemi visé touché est assommé. Si cet ennemi était en mouvement, sa pose prend fin et il subit 15..75 points de dégâts avant d'être assommé.";Compétence;sk;Factions;Tactique;tac;;;;5;;0.75;15
387;Guerrier;0;Riposte;"Pendant 8 secondes, si vous avez une épée en main, vous bloquez la prochaine attaque au corps à corps et votre attaquant subit 20..80 points de dégâts.";Compétence;sk;Prophéties;Tactique;tac;;;;;4;;
388;Guerrier;0;"Riposte mortelle";"Pendant 8 secondes, si vous avez une épée en main, vous bloquez la prochaine attaque au corps à corps contre vous, l'attaquant subit 15..90 points de dégâts et souffre de Saignement pendant 3..25 secondes.";Compétence;sk;Prophéties;Tactique;tac;;;;5;;;10
1;Guerrier;0;"Sceau de guérison";"Vous gagnez 82..172 points de vie. Votre bonus d'armure est réduit de -40 quand vous utilisez cette compétence.";Sceau;si;Core;Tactique;tac;;;;;;2;4
2196;Guerrier;0;"Vitesse du soldat";"Pendant 3..18 secondes, vous vous déplacez 15% plus vite. Votre vitesse de déplacement est augmentée de 15% supplémentaires lorsque vous êtes sous l'effet d'un cri ou d'un chant.";"Pose de combat";st;"Eye of the North";Tactique;tac;;;;5;;;12
2067;Guerrier;0;"""C'est ce que je comptais faire !""";"Si vous êtes assommé, vous gagnez 1..5 décharge d'adrénaline.";Cri;sh;"Eye of the North";Force;for;;;;5;;;8
368;Guerrier;0;"""Je survivrai !""";"Vous bénéficiez de +3 points de régénération de santé pour chaque condition dont vous souffrez. Cette régénération cesse au bout de 5..11 secondes.";Cri;sh;Prophéties;Force;for;;;;5;;;30
333;Guerrier;0;"""Je vous vengerai !""";"Pour chaque allié mort, votre vitesse d'attaque augmente de 25% et vous bénéficiez d'une régénération de santé de +3..7 pendant 10 secondes.";Cri;sh;Prophéties;Force;for;;;;5;;;45
1141;Guerrier;0;"""Vous mourrez !""";"Si la cible ennemie a moins de 50% de santé, vous obtenez 1..3 décharge(s) d'adrénaline.";Cri;sh;Factions;Force;for;;;;5;;;15
362;Guerrier;0;"Adresse du Guerrier";"Pendant 5..11 secondes, vos attaques au corps à corps ne peuvent pas être bloquées.";Compétence;sk;Core;Force;for;;;;10;;;60
326;Guerrier;0;"Attaque du protecteur";"Si cette attaque frappe un ennemi en mouvement, vous infligez 10..40 points de dégâts supplémentaires.";"Attaque au corps à corps";me;Prophéties;Force;for;;;;5;;0.5;3
332;Guerrier;0;"Attaque du taureau";"Si cette attaque frappe un ennemi en déplacement, vous infligez +5..30 points de dégâts et la cible est assommée.";"Attaque au corps à corps";me;Core;Force;for;;;;5;;;10
322;Guerrier;0;"Attaque puissante";"Cette attaque inflige +10..40 points de dégâts si elle réussit.";"Attaque au corps à corps";me;Core;Force;for;;;;5;;;3
379;Guerrier;1;"Charge du taureau";"Pendant 5..11 secondes, vous vous déplacez 25% plus vite et si vous touchez un ennemi en déplacement au corps à corps, vous l'assommez. La Charge du taureau prend fin si vous utilisez une compétence.";"Pose de combat";st;Prophéties;Force;for;;;;5;;;20
1414;Guerrier;0;"Charge enragée";"Pendant 5..15 secondes, vous vous déplacez 25% plus vite. La Charge enragée prend fin lorsque vous touchez une cible. Vous gagnez alors 0..3 décharge(s) d'adrénaline lorsque vous réussissez une attaque au corps à corps.";"Pose de combat";st;Nightfall;Force;for;;;;5;;;20
1407;Guerrier;0;"Confort du lion";"Tous vos sceaux sont désactivés pendant 12 secondes. Vous êtes soigné de 50..110 points de vie et bénéficiez de 0..3 décharges d'adrénaline.";Compétence;sk;Nightfall;Force;for;;;;;4;1;1
1693;Guerrier;0;Contre-attaque;"Si cette attaque réussit, vous infligez +5..35 points de dégâts. Si vous frappez un ennemi qui attaque, vous obtenez 2..6 points d'énergie.";"Attaque au corps à corps";me;Nightfall;Force;for;;;;5;;;6
363;Guerrier;0;"Coup de bouclier";"Pendant 5..11 secondes, si vous utilisez un bouclier, la prochaine compétence d'attaque utilisée contre vous sera bloquée. S'il s'agissait d'une compétence de mêlée, votre attaquant sera assommé et sa compétence sera inutilisable pendant 15 secondes supplémentaires.";Compétence;sk;Core;Force;for;;;;5;;;20
1406;Guerrier;1;"Coup de tête";"La cible ennemie touchée reçoit 40..100 points de dégâts. Vous êtes frappé de Stupeur pendant 5..20 secondes.";Compétence;sk;Nightfall;Force;for;;;;15;;0.75;20
319;Guerrier;0;Course;"Pendant 8..20 secondes, vous courez 25% plus vite.";"Pose de combat";st;Prophéties;Force;for;;;;;4;;
318;Guerrier;1;"Défi à la douleur";"Pendant 20 secondes, vous avez 90..300 points de vie supplémentaires, bénéficiez d'un bonus d'armure de +20 et subissez 1..10 point(s) de dégâts en moins.";Compétence;sk;Prophéties;Force;for;;;;;5;;
2066;Guerrier;0;Désarmement;"Interrompt l'action de l'ennemi visé. S'il s'agissait d'une attaque, celle-ci et toutes les autres sont désactivées pendant 0..3 secondes.";"Attaque à l'épée";sw;"Eye of the North";Force;for;;;;5;;0.5;20
374;Guerrier;1;"Endurance du Guerrier";"Pendant 5..35 secondes, vous gagnez 3 points d'énergie pour chaque attaque au corps à corps réussie. L'Endurance du Guerrier ne peut pas faire monter votre énergie au-delà de 10..25.";Compétence;sk;Prophéties;Force;for;;;;5;;;30
1413;Guerrier;0;"Explosion d'agressivité";"Pendant 2..10 secondes, vous attaquez 33% plus vite. Lorsque cette pose de combat prend fin, vous perdez toute votre adrénaline.";"Pose de combat";st;Nightfall;Force;for;;;;5;;;12
2197;Guerrier;0;"Frappe corporelle";"Si cette attaque réussit, l'ennemi visé subit +10..40 points de dégâts. S'il a une Armure brisée, il souffre de Blessure profonde pendant 0..15 secondes.";"Attaque au corps à corps";me;"Eye of the North";Force;for;;;;;7;;
1405;Guerrier;1;"Frappe de charge";"Pendant 1..10 secondes, vous courez 33% plus vite. Votre prochaine attaque réussie inflige +10..40 points de dégâts et cette pose prend fin. Cette pose prend fin si vous utilisez une compétence.";"Pose de combat";st;Nightfall;Force;for;;;;5;;;5
1694;Guerrier;1;"Frappe du chasseur de mages";"Si cette attaque réussit, vous infligez +5..20 points de dégâts. Si votre cible se trouve sous les effets d'un enchantement, cette attaque ne pourra pas être bloquée.";"Attaque au corps à corps";me;Nightfall;Force;for;;;;5;;0.5;3
327;Guerrier;0;"Frappe du griffon";"Si cette attaque réussit, vous infligez +5..20 points de dégâts. Si elle est bloquée, la cible est assommée et subit 10..34 points de dégâts.";"Attaque au corps à corps";me;Prophéties;Force;for;;;;5;;;8
1134;Guerrier;0;"Frappe du Léviathan";"Si cette attaque réussit, vous infligez +5..20 points de dégâts. Si elle est bloquée, la cible est assommée et subit 10..34 points de dégâts.";"Attaque au corps à corps";me;Factions;Force;for;;;;5;;;8
317;Guerrier;1;"Fureur guerrière";"Pendant 5..20 secondes, vous vous déplacez 33% plus vite et gagnez 2 fois plus d'adrénaline lors des attaques. La Fureur guerrière prend fin si vous utilisez des compétences ne nécessitant pas d'adrénaline.";"Pose de combat";st;Core;Force;for;;;;;4;;
1404;Guerrier;0;Peste;"Pendant 1..15 secondes, vous attaquez 33% plus vite, mais vous vous déplacez 33% plus lentement.";"Pose de combat";st;Nightfall;Force;for;;;;;4;;
375;Guerrier;1;"Pose de combat des Nains";"Pendant 5..11 secondes, si vous utilisez un marteau, vous attaquez 33% plus vite, vous gagnez un bonus d'armure de +40, et vos compétences d'attaque interrompent les ennemis quand elles réussissent.";"Pose de combat";st;Prophéties;Force;for;;;;5;;;20
370;Guerrier;0;"Pose du berserker";"Pendant 5..11 secondes, vous attaquez 33% plus vite et gagnez 50% d'adrénaline en plus. La Pose du Berserker prend fin si vous utilisez une compétence.";"Pose de combat";st;Core;Force;for;;;;5;;;20
995;Guerrier;0;"Pose du tigre";"Pendant 4..10 secondes, vous attaquez 33% plus vite. La Pose du tigre prend fin si une de vos attaques échoue.";"Pose de combat";st;Factions;Force;for;;;;5;;;20
389;Guerrier;1;Prospérité;"Toutes vos compétences d'attaque sont rechargées. Vous gagnez 2..7 point(s) d'énergie pour chaque compétence rechargée par la Prospérité.";Compétence;sk;Prophéties;Force;for;;;;5;;1;8
1408;Guerrier;1;"Rage du Ntouka";"Vous gagnez 1..7 décharge(s) d'adrénaline. Pendant 10 secondes, chaque fois que vous utilisez une compétence d'adrénaline, cette compétence se recharge pendant 5 secondes.";Compétence;sk;Nightfall;Force;for;;;;5;;;15
831;Guerrier;1;"Rage primitive";"Pendant 1..15 seconde(s), vous attaquez 33% plus vite et vous vous déplacez 25% plus rapidement, mais vous subissez le double de dégâts.";"Pose de combat";st;Factions;Force;for;;;;4;;;10
347;Guerrier;0;"Résistance à la douleur";"Pendant 7..18 secondes, vous avez 90..300 points de vie supplémentaires.";Compétence;sk;Core;Force;for;;;;5;;;30
1411;Guerrier;0;"Sceau de constitution";"Vous avez +50..300 de santé maximum. Le sceau prend fin si vous réussissez une attaque.";Sceau;si;Nightfall;Force;for;;;;;;0.25;20
361;Guerrier;0;"Sceau de dolyak";"Pendant 8..20 secondes, vous gagnez +10..40 de bonus d'armure et vous ne pouvez pas être assommé, mais vos mouvements sont ralentis de 75%.";Sceau;si;Prophéties;Force;for;;;;;;;20
944;Guerrier;0;"Sceau de force";"Les 1..16 prochaines attaques  infligent +5 points de dégâts.";Sceau;si;Factions;Force;for;;;;;;1;45
349;Guerrier;0;Sprint;"Pendant 8..14 secondes, vous courez 25% plus vite.";"Pose de combat";st;Core;Force;for;;;;5;;;15
1474;Rôdeur;0;"Etreinte de la tempête";"Pendant 10 secondes, vous vous déplacez 25% plus vite. Cette pose de combat est renouvelée chaque fois que vous subissez des dégâts élémentaires.";"Pose de combat";st;Nightfall;;;;;;5;;;30
1207;Rôdeur;0;"Pose céleste";"Pendant 15 secondes, votre groupe entier a 75% de chance de bloquer les attaques et bénéficie d'une régénération de santé de +3.";Compétence;sk;Factions;;;;;;;;;
2108;Rôdeur;0;"Saccage collectif";"Pendant 15..25 secondes, vos familiers et vous attaquez 25% plus vite et bénéficiez d'une régénération de santé de +1..3.";Compétence;sk;Nightfall;"Titre de Lancier du Soleil";lan;;;;25;;;20
427;Rôdeur;0;"Sceau antidote";"Vous guérit du Poison, de la Maladie, de l'Aveuglement et d'une autre condition.";Sceau;si;Core;;;;;;;;1;4
403;Rôdeur;0;"Tir ciblé";"Vous décochez une flèche qui se déplace trois fois plus rapidement et qui ne peut pas être bloquée.";"Attaque à l'arc";bo;Core;;;;;;5;;;3
396;Rôdeur;0;"Tir double";"Vous tirez deux flèches sur l'ennemi visé. Ces flèches infligent 25% moins de dégâts.";"Attaque à l'arc";bo;Core;;;;;;10;;;10
1726;Rôdeur;1;"Tir du Fléau des mages";"Si cette attaque réussit, elle interrompt l'action de la cible ennemie. S'il s'agissait d'un sort, il est inutilisable pendant 10 secondes supplémentaires. Cette attaque ne peut pas être bloquée.";"Attaque à l'arc";bo;Nightfall;;;;;;10;;0.5;5
397;Rôdeur;1;"Tir rapide";"Vous décochez une flèche qui se déplace deux fois plus vite.";"Attaque à l'arc";bo;Core;;;;;;5;;1;1
1953;Rôdeur;0;"Triple tir";"Vous tirez simultanément 3 flèches sur l'ennemi visé. Ces flèches infligent 50..25% de dégâts en moins.";"Attaque à l'arc";bo;Factions;"Titre d'ami des Luxons";lux;;;;10;;;10
2096;Rôdeur;0;"Triple tir";"Vous tirez simultanément 3 flèches sur l'ennemi visé. Ces flèches infligent 50..25% de dégâts en moins.";"Attaque à l'arc";bo;Factions;"Titre d'ami des Kurzicks";kur;;;;10;;;10
1197;Rôdeur;0;Aiguillons;"Cette compétence inflige seulement 10..30 points de dégâts et tire une flèche qui se déplace plus vite que la normale. Si l'attaque vise un ennemi dont la santé est inférieure à 50%, Aiguillons se recharge instantanément. Vos autres compétences d'attaque sont inutilisables pendant 2 secondes.";"Attaque à l'arc";bo;Factions;"Adresse au tir";tir;;;;5;;0.75;4
1191;Rôdeur;0;"Attaque éclatante";"Si l'Attaque éclatante réussit, vous infligez +5..25 points de dégâts et cette attaque offre une pénétration d'armure de 10%.";"Attaque à l'arc";bo;Factions;"Adresse au tir";tir;;;;10;;0.75;4
